category,eu_ember_state,year,amount
sexual_assault,Portugal,2008,1937
sexual_assault,Portugal,2009,2179
sexual_assault,Portugal,2010,1782
sexual_assault,Portugal,2011,1808
sexual_assault,Portugal,2012,1759
sexual_assault,Portugal,2013,1893
sexual_assault,Portugal,2014,2101
sexual_assault,Romania,2008,550
sexual_assault,Romania,2009,598
sexual_assault,Romania,2010,589
sexual_assault,Romania,2011,545
sexual_assault,Romania,2012,646
sexual_assault,Romania,2013,745
sexual_assault,Romania,2014,641
sexual_assault,Slovenia,2008,326
sexual_assault,Slovenia,2009,377
sexual_assault,Slovenia,2010,403
sexual_assault,Slovenia,2011,416
sexual_assault,Slovenia,2012,309
sexual_assault,Slovenia,2013,325
sexual_assault,Slovenia,2014,252
sexual_assault,Slovakia,2008,0
sexual_assault,Slovakia,2009,0
sexual_assault,Slovakia,2010,0
sexual_assault,Slovakia,2011,0
sexual_assault,Slovakia,2012,0
sexual_assault,Slovakia,2013,0
sexual_assault,Slovakia,2014,679
sexual_assault,Finland,2008,670
sexual_assault,Finland,2009,477
sexual_assault,Finland,2010,497
sexual_assault,Finland,2011,515
sexual_assault,Finland,2012,880
sexual_assault,Finland,2013,567
sexual_assault,Finland,2014,473
sexual_assault,Sweden,2008,9157
sexual_assault,Sweden,2009,9545
sexual_assault,Sweden,2010,10058
sexual_assault,Sweden,2011,10036
sexual_assault,Sweden,2012,10225
sexual_assault,Sweden,2013,11268
sexual_assault,Sweden,2014,13218
sexual_assault,UK England and Wales,2008,22214
sexual_assault,UK England and Wales,2009,22233
sexual_assault,UK England and Wales,2010,23222
sexual_assault,UK England and Wales,2011,22260
sexual_assault,UK England and Wales,2012,22556
sexual_assault,UK England and Wales,2013,26389
sexual_assault,UK England and Wales,2014,35244
sexual_assault,UK Scotland,2008,3297
sexual_assault,UK Scotland,2009,3412
sexual_assault,UK Scotland,2010,3220
sexual_assault,UK Scotland,2011,2908
sexual_assault,UK Scotland,2012,3008
sexual_assault,UK Scotland,2013,3405
sexual_assault,UK Scotland,2014,3727
sexual_assault,UK Northern Ireland,2008,1409
sexual_assault,UK Northern Ireland,2009,1347
sexual_assault,UK Northern Ireland,2010,1371
sexual_assault,UK Northern Ireland,2011,1301
sexual_assault,UK Northern Ireland,2012,1359
sexual_assault,UK Northern Ireland,2013,1612
sexual_assault,UK Northern Ireland,2014,1899
sexual_assault,Iceland,2008,0
sexual_assault,Iceland,2009,0
sexual_assault,Iceland,2010,0
sexual_assault,Iceland,2011,0
sexual_assault,Iceland,2012,0
sexual_assault,Iceland,2013,0
sexual_assault,Iceland,2014,0
sexual_assault,Liechtenstein,2008,0
sexual_assault,Liechtenstein,2009,0
sexual_assault,Liechtenstein,2010,0
sexual_assault,Liechtenstein,2011,0
sexual_assault,Liechtenstein,2012,0
sexual_assault,Liechtenstein,2013,39
sexual_assault,Liechtenstein,2014,14
sexual_assault,Norway,2008,1352
sexual_assault,Norway,2009,1412
sexual_assault,Norway,2010,1513
sexual_assault,Norway,2011,1586
sexual_assault,Norway,2012,1510
sexual_assault,Norway,2013,1365
sexual_assault,Norway,2014,1985
sexual_assault,Switzerland,2008,0
sexual_assault,Switzerland,2009,5982
sexual_assault,Switzerland,2010,5778
sexual_assault,Switzerland,2011,5569
sexual_assault,Switzerland,2012,5914
sexual_assault,Switzerland,2013,6668
sexual_assault,Switzerland,2014,5928
sexual_assault,Montenegro,2008,23
sexual_assault,Montenegro,2009,38
sexual_assault,Montenegro,2010,39
sexual_assault,Montenegro,2011,21
sexual_assault,Montenegro,2012,21
sexual_assault,Montenegro,2013,19
sexual_assault,Montenegro,2014,26
sexual_assault,FYR of Macedonia,2008,0
sexual_assault,FYR of Macedonia,2009,0
sexual_assault,FYR of Macedonia,2010,0
sexual_assault,FYR of Macedonia,2011,0
sexual_assault,FYR of Macedonia,2012,0
sexual_assault,FYR of Macedonia,2013,113
sexual_assault,FYR of Macedonia,2014,0
sexual_assault,Albania,2008,18
sexual_assault,Albania,2009,29
sexual_assault,Albania,2010,36
sexual_assault,Albania,2011,22
sexual_assault,Albania,2012,23
sexual_assault,Albania,2013,50
sexual_assault,Albania,2014,56
sexual_assault,Serbia,2008,277
sexual_assault,Serbia,2009,301
sexual_assault,Serbia,2010,381
sexual_assault,Serbia,2011,378
sexual_assault,Serbia,2012,310
sexual_assault,Serbia,2013,251
sexual_assault,Serbia,2014,306
sexual_assault,Turkey,2008,0
sexual_assault,Turkey,2009,0
sexual_assault,Turkey,2010,0
sexual_assault,Turkey,2011,0
sexual_assault,Turkey,2012,0
sexual_assault,Turkey,2013,0
sexual_assault,Turkey,2014,0
sexual_assault,Bosnia & Herzegovina,2008,0
sexual_assault,Bosnia & Herzegovina,2009,0
sexual_assault,Bosnia & Herzegovina,2010,0
sexual_assault,Bosnia & Herzegovina,2011,0
sexual_assault,Bosnia & Herzegovina,2012,0
sexual_assault,Bosnia & Herzegovina,2013,0
sexual_assault,Bosnia & Herzegovina,2014,107
sexual_assault,Kosovo,2008,111
sexual_assault,Kosovo,2009,93
sexual_assault,Kosovo,2010,89
sexual_assault,Kosovo,2011,101
sexual_assault,Kosovo,2012,109
sexual_assault,Kosovo,2013,115
sexual_assault,Kosovo,2014,174
police_officers,Belgium,2008,38581
police_officers,Belgium,2009,39925
police_officers,Belgium,2010,39924
police_officers,Belgium,2011,37846
police_officers,Belgium,2012,37638
police_officers,Belgium,2013,37987
police_officers,Belgium,2014,37942
police_officers,Bulgaria,2008,33800
police_officers,Bulgaria,2009,30707
police_officers,Bulgaria,2010,29439
police_officers,Bulgaria,2011,29358
police_officers,Bulgaria,2012,28167
police_officers,Bulgaria,2013,26772
police_officers,Bulgaria,2014,28171
police_officers,Czech Republic,2008,42747
police_officers,Czech Republic,2009,43645
police_officers,Czech Republic,2010,41224
police_officers,Czech Republic,2011,39037
police_officers,Czech Republic,2012,38363
police_officers,Czech Republic,2013,38754
police_officers,Czech Republic,2014,39384
police_officers,Denmark,2008,10740
police_officers,Denmark,2009,10845
police_officers,Denmark,2010,11084
police_officers,Denmark,2011,10868
police_officers,Denmark,2012,10797
police_officers,Denmark,2013,10748
police_officers,Denmark,2014,10594
police_officers,Germany,2008,247619
police_officers,Germany,2009,245752
police_officers,Germany,2010,243625
police_officers,Germany,2011,243201
police_officers,Germany,2012,243982
police_officers,Germany,2013,245072
police_officers,Germany,2014,0
police_officers,Estonia3,2008,3218
police_officers,Estonia3,2009,3183
police_officers,Estonia3,2010,4552
police_officers,Estonia3,2011,4484
police_officers,Estonia3,2012,4424
police_officers,Estonia3,2013,4220
police_officers,Estonia3,2014,4089
police_officers,Ireland,2008,14411
police_officers,Ireland,2009,14547
police_officers,Ireland,2010,14377
police_officers,Ireland,2011,13894
police_officers,Ireland,2012,13424
police_officers,Ireland,2013,13093
police_officers,Ireland,2014,12799
police_officers,Greece2,2008,39641
police_officers,Greece2,2009,56332
police_officers,Greece2,2010,53497
police_officers,Greece2,2011,55218
police_officers,Greece2,2012,54657
police_officers,Greece2,2013,53441
police_officers,Greece2,2014,51872
police_officers,Spain4,2008,165012
police_officers,Spain4,2009,172731
police_officers,Spain4,2010,178511
police_officers,Spain4,2011,181110
police_officers,Spain4,2012,179217
police_officers,Spain4,2013,246507
police_officers,Spain4,2014,243401
police_officers,France,2008,194139
police_officers,France,2009,191177
police_officers,France,2010,187825
police_officers,France,2011,184576
police_officers,France,2012,185482
police_officers,France,2013,185060
police_officers,France,2014,185079
police_officers,Croatia,2008,19823
police_officers,Croatia,2009,20204
police_officers,Croatia,2010,20846
police_officers,Croatia,2011,21134
police_officers,Croatia,2012,21339
police_officers,Croatia,2013,20747
police_officers,Croatia,2014,20562
police_officers,Italy,2008,225077
police_officers,Italy,2009,293591
police_officers,Italy,2010,276256
police_officers,Italy,2011,278461
police_officers,Italy,2012,276750
police_officers,Italy,2013,276515
police_officers,Italy,2014,0
police_officers,Cyprus,2008,5360
police_officers,Cyprus,2009,5353
police_officers,Cyprus,2010,5328
police_officers,Cyprus,2011,5311
police_officers,Cyprus,2012,5263
police_officers,Cyprus,2013,5019
police_officers,Cyprus,2014,4967
police_officers,Latvia,2008,8959
police_officers,Latvia,2009,9694
police_officers,Latvia,2010,9725
police_officers,Latvia,2011,0
police_officers,Latvia,2012,8595
police_officers,Latvia,2013,8199
police_officers,Latvia,2014,8813
police_officers,Lithuania,2008,11018
police_officers,Lithuania,2009,10957
police_officers,Lithuania,2010,10738
police_officers,Lithuania,2011,9926
police_officers,Lithuania,2012,9530
police_officers,Lithuania,2013,9416
police_officers,Lithuania,2014,9484
police_officers,Luxembourg,2008,1555
police_officers,Luxembourg,2009,1603
police_officers,Luxembourg,2010,1655
police_officers,Luxembourg,2011,1704
police_officers,Luxembourg,2012,1736
police_officers,Luxembourg,2013,1762
police_officers,Luxembourg,2014,1783
police_officers,Hungary,2008,8969
police_officers,Hungary,2009,9161
police_officers,Hungary,2010,8724
police_officers,Hungary,2011,8661
police_officers,Hungary,2012,8598
police_officers,Hungary,2013,8387
police_officers,Hungary,2014,8644
police_officers,Malta,2008,1884
police_officers,Malta,2009,1847
police_officers,Malta,2010,1918
police_officers,Malta,2011,1923
police_officers,Malta,2012,1902
police_officers,Malta,2013,1942
police_officers,Malta,2014,2155
police_officers,Netherlands2,2008,35463
police_officers,Netherlands2,2009,49597
police_officers,Netherlands2,2010,49745
police_officers,Netherlands2,2011,50587
police_officers,Netherlands2,2012,51552
police_officers,Netherlands2,2013,51598
police_officers,Netherlands2,2014,51442
police_officers,Austria,2008,26623
police_officers,Austria,2009,26623
police_officers,Austria,2010,27538
police_officers,Austria,2011,27614
police_officers,Austria,2012,27767
police_officers,Austria,2013,27783
police_officers,Austria,2014,27901
police_officers,Poland,2008,100640
police_officers,Poland,2009,98955
police_officers,Poland,2010,97535
police_officers,Poland,2011,97474
police_officers,Poland,2012,96322
police_officers,Poland,2013,97762
police_officers,Poland,2014,98829
police_officers,Portugal,2008,48282
police_officers,Portugal,2009,50082
police_officers,Portugal,2010,47409
police_officers,Portugal,2011,47934
police_officers,Portugal,2012,46930
police_officers,Portugal,2013,45840
police_officers,Portugal,2014,46203
police_officers,Romania,2008,50339
police_officers,Romania,2009,51076
police_officers,Romania,2010,52146
police_officers,Romania,2011,49642
police_officers,Romania,2012,53132
police_officers,Romania,2013,53626
police_officers,Romania,2014,52907
police_officers,Slovenia,2008,7779
police_officers,Slovenia,2009,7842
police_officers,Slovenia,2010,7776
police_officers,Slovenia,2011,7631
police_officers,Slovenia,2012,7371
police_officers,Slovenia,2013,7212
police_officers,Slovenia,2014,7014
police_officers,Slovakia,2008,20116
police_officers,Slovakia,2009,21826
police_officers,Slovakia,2010,21559
police_officers,Slovakia,2011,21180
police_officers,Slovakia,2012,21733
police_officers,Slovakia,2013,22404
police_officers,Slovakia,2014,22454
police_officers,Finland,2008,8149
police_officers,Finland,2009,8248
police_officers,Finland,2010,8102
police_officers,Finland,2011,8121
police_officers,Finland,2012,7977
police_officers,Finland,2013,7680
police_officers,Finland,2014,7666
police_officers,Sweden,2008,18321
police_officers,Sweden,2009,19144
police_officers,Sweden,2010,20292
police_officers,Sweden,2011,20398
police_officers,Sweden,2012,19890
police_officers,Sweden,2013,19911
police_officers,Sweden,2014,20051
police_officers,UK England and Wales,2008,143770
police_officers,UK England and Wales,2009,143734
police_officers,UK England and Wales,2010,139110
police_officers,UK England and Wales,2011,134100
police_officers,UK England and Wales,2012,129584
police_officers,UK England and Wales,2013,127909
police_officers,UK England and Wales,2014,126818
police_officers,UK Scotland,2008,16675
police_officers,UK Scotland,2009,17273
police_officers,UK Scotland,2010,17217
police_officers,UK Scotland,2011,17343
police_officers,UK Scotland,2012,17436
police_officers,UK Scotland,2013,17258
police_officers,UK Scotland,2014,17254
police_officers,UK Northern Ireland,2008,8723
police_officers,UK Northern Ireland,2009,8396
police_officers,UK Northern Ireland,2010,8159
police_officers,UK Northern Ireland,2011,7855
police_officers,UK Northern Ireland,2012,7558
police_officers,UK Northern Ireland,2013,7331
police_officers,UK Northern Ireland,2014,7324
police_officers,Iceland,2008,819
police_officers,Iceland,2009,834
police_officers,Iceland,2010,729
police_officers,Iceland,2011,716
police_officers,Iceland,2012,759
police_officers,Iceland,2013,683
police_officers,Iceland,2014,0
police_officers,Liechtenstein,2008,83
police_officers,Liechtenstein,2009,90
police_officers,Liechtenstein,2010,89
police_officers,Liechtenstein,2011,90
police_officers,Liechtenstein,2012,85
police_officers,Liechtenstein,2013,85
police_officers,Liechtenstein,2014,83
police_officers,Norway,2008,7505
police_officers,Norway,2009,7647
police_officers,Norway,2010,7684
police_officers,Norway,2011,7779
police_officers,Norway,2012,7941
police_officers,Norway,2013,8248
police_officers,Norway,2014,8603
police_officers,Switzerland,2008,16326
police_officers,Switzerland,2009,17058
police_officers,Switzerland,2010,17208
police_officers,Switzerland,2011,17263
police_officers,Switzerland,2012,17630
police_officers,Switzerland,2013,17816
police_officers,Switzerland,2014,17818
police_officers,Montenegro,2008,4932
police_officers,Montenegro,2009,0
police_officers,Montenegro,2010,4316
police_officers,Montenegro,2011,4124
police_officers,Montenegro,2012,4210
police_officers,Montenegro,2013,4146
police_officers,Montenegro,2014,4255
police_officers,FYR of Macedonia,2008,0
police_officers,FYR of Macedonia,2009,0
police_officers,FYR of Macedonia,2010,0
police_officers,FYR of Macedonia,2011,0
police_officers,FYR of Macedonia,2012,11411
police_officers,FYR of Macedonia,2013,9276
police_officers,FYR of Macedonia,2014,10792
police_officers,Albania,2008,9588
police_officers,Albania,2009,9229
police_officers,Albania,2010,9670
police_officers,Albania,2011,9723
police_officers,Albania,2012,9728
police_officers,Albania,2013,9477
police_officers,Albania,2014,9625
police_officers,Serbia,2008,32097
police_officers,Serbia,2009,32548
police_officers,Serbia,2010,33477
police_officers,Serbia,2011,33983
police_officers,Serbia,2012,34353
police_officers,Serbia,2013,33889
police_officers,Serbia,2014,44632
police_officers,Turkey,2008,0
police_officers,Turkey,2009,368133
police_officers,Turkey,2010,371478
police_officers,Turkey,2011,370547
police_officers,Turkey,2012,377931
police_officers,Turkey,2013,0
police_officers,Turkey,2014,0
police_officers,Bosnia & Herzegovina,2008,0
police_officers,Bosnia & Herzegovina,2009,0
police_officers,Bosnia & Herzegovina,2010,16640
police_officers,Bosnia & Herzegovina,2011,16828
police_officers,Bosnia & Herzegovina,2012,16723
police_officers,Bosnia & Herzegovina,2013,16433
police_officers,Bosnia & Herzegovina,2014,15859
police_officers,Kosovo,2008,7006
police_officers,Kosovo,2009,7240
police_officers,Kosovo,2010,7234
police_officers,Kosovo,2011,7205
police_officers,Kosovo,2012,7268
police_officers,Kosovo,2013,7323
police_officers,Kosovo,2014,7683
male_police_officers,Belgium,2008,0
male_police_officers,Belgium,2009,0
male_police_officers,Belgium,2010,0
male_police_officers,Belgium,2011,0
male_police_officers,Belgium,2012,0
male_police_officers,Belgium,2013,0
male_police_officers,Belgium,2014,29997
male_police_officers,Bulgaria,2008,0
male_police_officers,Bulgaria,2009,0
male_police_officers,Bulgaria,2010,0
male_police_officers,Bulgaria,2011,0
male_police_officers,Bulgaria,2012,0
male_police_officers,Bulgaria,2013,0
male_police_officers,Bulgaria,2014,0
male_police_officers,Czech Republic,2008,36976
male_police_officers,Czech Republic,2009,37219
male_police_officers,Czech Republic,2010,34993
male_police_officers,Czech Republic,2011,33027
male_police_officers,Czech Republic,2012,32517
male_police_officers,Czech Republic,2013,32897
male_police_officers,Czech Republic,2014,33447
male_police_officers,Denmark,2008,9506
male_police_officers,Denmark,2009,9542
male_police_officers,Denmark,2010,9702
male_police_officers,Denmark,2011,9477
male_police_officers,Denmark,2012,9380
male_police_officers,Denmark,2013,9299
male_police_officers,Denmark,2014,9117
male_police_officers,Germany,2008,207365
male_police_officers,Germany,2009,204694
male_police_officers,Germany,2010,201537
male_police_officers,Germany,2011,199624
male_police_officers,Germany,2012,198764
male_police_officers,Germany,2013,197961
male_police_officers,Germany,2014,0
male_police_officers,Estonia,2008,0
male_police_officers,Estonia,2009,0
male_police_officers,Estonia,2010,0
male_police_officers,Estonia,2011,0
male_police_officers,Estonia,2012,0
male_police_officers,Estonia,2013,2773
male_police_officers,Estonia,2014,2676
male_police_officers,Ireland,2008,0
male_police_officers,Ireland,2009,0
male_police_officers,Ireland,2010,0
male_police_officers,Ireland,2011,0
male_police_officers,Ireland,2012,10060
male_police_officers,Ireland,2013,0
male_police_officers,Ireland,2014,0
male_police_officers,Greece,2008,0
male_police_officers,Greece,2009,0
male_police_officers,Greece,2010,0
male_police_officers,Greece,2011,0
male_police_officers,Greece,2012,0
male_police_officers,Greece,2013,0
male_police_officers,Greece,2014,0
male_police_officers,Spain,2008,0
male_police_officers,Spain,2009,0
male_police_officers,Spain,2010,161304
male_police_officers,Spain,2011,162725
male_police_officers,Spain,2012,160663
male_police_officers,Spain,2013,221441
male_police_officers,Spain,2014,218355
male_police_officers,France,2008,0
male_police_officers,France,2009,0
male_police_officers,France,2010,0
male_police_officers,France,2011,0
male_police_officers,France,2012,0
male_police_officers,France,2013,89903
male_police_officers,France,2014,0
male_police_officers,Croatia,2008,0
male_police_officers,Croatia,2009,17233
male_police_officers,Croatia,2010,17488
male_police_officers,Croatia,2011,17667
male_police_officers,Croatia,2012,17794
male_police_officers,Croatia,2013,17180
male_police_officers,Croatia,2014,16981
male_police_officers,Italy,2008,0
male_police_officers,Italy,2009,0
male_police_officers,Italy,2010,0
male_police_officers,Italy,2011,261137
male_police_officers,Italy,2012,258805
male_police_officers,Italy,2013,257988
male_police_officers,Italy,2014,0
male_police_officers,Cyprus,2008,0
male_police_officers,Cyprus,2009,4181
male_police_officers,Cyprus,2010,4143
male_police_officers,Cyprus,2011,4095
male_police_officers,Cyprus,2012,4018
male_police_officers,Cyprus,2013,3789
male_police_officers,Cyprus,2014,3744
male_police_officers,Latvia,2008,0
male_police_officers,Latvia,2009,0
male_police_officers,Latvia,2010,0
male_police_officers,Latvia,2011,0
male_police_officers,Latvia,2012,5605
male_police_officers,Latvia,2013,5407
male_police_officers,Latvia,2014,5620
male_police_officers,Lithuania,2008,8242
male_police_officers,Lithuania,2009,8086
male_police_officers,Lithuania,2010,7853
male_police_officers,Lithuania,2011,7068
male_police_officers,Lithuania,2012,6623
